nome,significado,origem,url
Pérola,"Significa ""feminina"", ""virgem"", ""pura"", ""lunar"", ""bela como a lua"", ""brilhante como a lua"", ""forte"", ""constante"".
O nome Pérola vem da palavra em latim perla, que significa ""pérola"".",Latina,https://www.dicionariodenomesproprios.com.br/perola/
Perpétua,"Significa “aquela que é sempre viva” ou “eterna”.
Perpétua é um nome feminino originado a partir do latim perpetuus, que significa literalmente “continuo” ou “que dura pra sempre”.",Latina,https://www.dicionariodenomesproprios.com.br/perpetua/
Perséfone,"Significa ""aquela que destrói e assassina"", ""destruição e assassinato"".  
Esse nome feminino tem origem nos elementos gregos pertho, que significa ""destruir"" e phone, que quer dizer ""assassinato"". Devido a isso, significa ""aquela que destrói e assassina"", ""destruição e assassinato"".",Grega,https://www.dicionariodenomesproprios.com.br/persefone/
Perséia,A filha de perses.,Grega,https://www.dicionariodenomesproprios.com.br/perseia/
Petra,"Significa ""pedra, rochedo"".
Esse nome é a variante feminina do nome Pedro, que vem do grego Pétros, este a partir da palavra petra (uma tradução do aramaico Cephas), que significa literalmente ""pedra, rochedo"".",Grega,https://www.dicionariodenomesproprios.com.br/petra/
Petrônia,A quarta filha.,Latina,https://www.dicionariodenomesproprios.com.br/petronia/
Phoebe,"Significa “brilhante”, “pura”.
Tem origem no nome grego Phoibe, derivado de Phoibos, que quer dizer “brilhante, pura”.","Grega, Bíblica",https://www.dicionariodenomesproprios.com.br/phoebe/
Piera,Variante feminina espanhola de Pedro.,Latina,https://www.dicionariodenomesproprios.com.br/piera/
Pierina,Vinda da família de pietro.,Italiana,https://www.dicionariodenomesproprios.com.br/pierina/
Pietra,"Significa ""pedra"", ""rochedo"" ou ""firmeza"".
Pietra é um belo nome italiano, cuja origem é grega, e significa “pedra”.","Grega, Italiana",https://www.dicionariodenomesproprios.com.br/pietra/
Pilar,"Significa ""pilar"".
Palavra com origem no latim pila que significa ""pilar"".",Latina,https://www.dicionariodenomesproprios.com.br/pilar/
Pina,Nome utilizado em composição com um segundo.,Espanhola,https://www.dicionariodenomesproprios.com.br/pina/
Plácida,Pacífica.,Latina,https://www.dicionariodenomesproprios.com.br/placida/
Placídia,Pacífica.,Latina,https://www.dicionariodenomesproprios.com.br/placidia/
Pocema,Brado de guerra.,Indígena,https://www.dicionariodenomesproprios.com.br/pocema/
Poguira,Proteger.,Indígena,https://www.dicionariodenomesproprios.com.br/poguira/
Poliana,"Significa “senhora soberana cheia de graça” ou “aquela que é pura e graciosa”.
Poliana é a versão em português de Pollyanna, originado pela união dos nomes Polly e Anna.","Hebraica, Inglesa",https://www.dicionariodenomesproprios.com.br/poliana/
Policasta,Filha de Nestor.,Grega,https://www.dicionariodenomesproprios.com.br/policasta/
Policena,Variante latinizada de Polixene.,Latina,https://www.dicionariodenomesproprios.com.br/policena/
Polikia,Garota mimada.,Havaiana,https://www.dicionariodenomesproprios.com.br/polikia/
Polímela,Filha de filas.,Mitológica,https://www.dicionariodenomesproprios.com.br/polimela/
Polínea,A que canta muitos hinos.,Grega,https://www.dicionariodenomesproprios.com.br/polinea/
Polixene,Que hospeda bem.,Grega,https://www.dicionariodenomesproprios.com.br/polixene/
Polly,"Significa “senhora soberana”, “vidente” ou “a pura”.
É a variante medieval de Molly, um diminutivo de Mary, a versão inglesa de Maria, que por ser um nome amplamente difundido apresenta uma origem incerta, mas provavelmente vem do hebraico Myriam, que significa “senhora soberana, vidente”.","Hebraica, Inglesa, Sânscrita",https://www.dicionariodenomesproprios.com.br/polly/
Pollyanna,"Significa “senhora soberana cheia de graça” ou “aquela que é pura e graciosa”.
É a junção dos nomes do inglês Polly e Anna.","Hebraica, Inglesa",https://www.dicionariodenomesproprios.com.br/pollyanna/
Pololena,A florida.,Havaiana,https://www.dicionariodenomesproprios.com.br/pololena/
Pololika,Voraz.,Havaiana,https://www.dicionariodenomesproprios.com.br/pololika/
Polyanna,"Significa “senhora soberana cheia de graça” ou “aquela que é pura e graciosa”.
É uma variação de Pollyanna, que é formado pela união dos nomes do inglês Polly e Anna.","Hebraica, Inglesa",https://www.dicionariodenomesproprios.com.br/polyanna/
Pomona,"Ninfa romana dos bosques, velava sobre os frutos.",Mitológica,https://www.dicionariodenomesproprios.com.br/pomona/
Pompéia,Mulher de origem e destino nobre.,Latina,https://www.dicionariodenomesproprios.com.br/pompeia/
Poppy,Papoula.,Britânica,https://www.dicionariodenomesproprios.com.br/poppy/
Poranga,Beleza.,Indígena,https://www.dicionariodenomesproprios.com.br/poranga/
Porchat,A que comercializa porcos.,Latina,https://www.dicionariodenomesproprios.com.br/porchat/
Porcina,Porca pequena.,Latina,https://www.dicionariodenomesproprios.com.br/porcina/
Potira,"Significa “flor”.
Tem origem no nome vindo do tupi Potyra, a partir de po’türa, que quer dizer literalmente “flor”.","Tupi, Indígena",https://www.dicionariodenomesproprios.com.br/potira/
Praxedes,"Significa “praticante”, “fazer”, “agir”, “praticar”, “experimentar”, “ação”.
O nome feminino Praxedes tem origem grega e surge a partir da palavra praxis, que possui significados relacionados aos verbos “praticar”, “agir”, “fazer” e “experimentar”.",Grega,https://www.dicionariodenomesproprios.com.br/praxedes/
Preciosa,Valiosa.,Latina,https://www.dicionariodenomesproprios.com.br/preciosa/
Pricila,"Significa “familiar de alguém venerável”, “que pertence a Prisco” ou “da natureza de Prisco”.
O nome espanhol Pricila tem origem do latim Priscilo e surge como o diminutivo de Prisco - um nome que equivale a Gerôncio e significa “antigo”, “venerável”. O masculino Priscilo, embora tenha perdido a sua popularidade, foi o primeiro a surgir. Depois dele, o primeiro registro feminino é encontrado na Inglaterra na forma Precilla.",Latina,https://www.dicionariodenomesproprios.com.br/pricila/
Priscila,"Significa “que pertence a Prisco” ou “da natureza de Prisco”, “familiar de alguém venerável”.
O nome Priscila se originou a partir do nome masculino Priscilo, diminutivo de Prisco. Significa “que pertence a Prisco” ou “da natureza de Prisco”.",Latina,https://www.dicionariodenomesproprios.com.br/priscila/
Priya,"Significa “amada”, “querida”. 
Esse nome tem origem no sânscrito e significa “amada”, “querida”. Em algumas lendas da cultura e religião hindu, Priya aparece sendo uma das mais de vinte filhas do rei Daksha, o qual é filho do deus da criação, Brahma.",Sânscrita,https://www.dicionariodenomesproprios.com.br/priya/
Quandt,Árabe. Esperta,,https://www.dicionariodenomesproprios.com.br/quandt/
Quaraciama,Tupi. Aurora,,https://www.dicionariodenomesproprios.com.br/quaraciama/
Queila,"Significa “aquela que reúne os membros de uma congregação”.
É uma variante gráfica de Keila, que surgiu no hebraico qehilláh, kehillah, que quer dizer “congregação, assembleia”, a partir da raiz qahal, hiqhil, que significa “ele reuniu, ele congregou”.",Hebraica,https://www.dicionariodenomesproprios.com.br/queila/
Queiroga,Veja Quiroga,Inca,https://www.dicionariodenomesproprios.com.br/queiroga/
Queli,"Significa ""descendente da guerra""​; ""habitante do bosque"", ""aquele que nasceu num bosque"".
Queli surge como uma versão brasileira do nome Kelly, o qual é originalmente um sobrenome inglês.","Inglesa, Irlandesa, Galês",https://www.dicionariodenomesproprios.com.br/queli/
Quelidônia,Irmâ de aédon.,Grega,https://www.dicionariodenomesproprios.com.br/quelidonia/
Queren,"Significa ""brilho, esplendor"".
Tem origem na palavra hebraica garan, que significa ""brilho, esplendor"".","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/queren/
Quésia,"Significa ""perfume, fragrância"", a árvore ""cássia"".
Quésia é umas das possíveis origens do nome Cássia, que seja proveniente do hebraico Kiddah.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/quesia/
Quimera,Ninfa amada por Dáfnis.,Grega,https://www.dicionariodenomesproprios.com.br/quimera/
Quinci,Latim. Quinto filho,Latina,https://www.dicionariodenomesproprios.com.br/quinci/
Quintela,Latim. Referente a quinta,Latina,https://www.dicionariodenomesproprios.com.br/quintela/
Quintéria,Mártir espanhola.,Latina,https://www.dicionariodenomesproprios.com.br/quinteria/
Quíone,Mitológico. Filha do rio Nilo,Mitológica,https://www.dicionariodenomesproprios.com.br/quione/
Quirá,Árabe. Mulher gorda,Árabe,https://www.dicionariodenomesproprios.com.br/quira/
Quirina,Latim. Lança,Latina,https://www.dicionariodenomesproprios.com.br/quirina/
Quiroga,Planta pequena.,Inca,https://www.dicionariodenomesproprios.com.br/quiroga/
Quiron,"Mitológico. Centauro, filho de Saturno e filira",Mitológica,https://www.dicionariodenomesproprios.com.br/quiron/
Quitéria,"Significa “tranquila”, “bela”, ""que nasceu na ilha de Cítera"".
Quitéria vem da palavra quietus, que significa “tranquilo” em latim.","Grega, Latina",https://www.dicionariodenomesproprios.com.br/quiteria/
Rachelle,Variante francesa de Raquel.,Francesa,https://www.dicionariodenomesproprios.com.br/rachelle/
Radmila,Esperta.,Eslava,https://www.dicionariodenomesproprios.com.br/radmila/
Rafaella,"Significa “Deus curou”, “curada por Deus”.
É uma variação gráfica de Rafaela, versão feminina de Rafael, nome originado no hebraico Rephael, formado pela junção dos elementos Repha, que significa “curou” e el, que quer dizer “Deus”, e significa “Deus curou, curado por Deus”.",Hebraica,https://www.dicionariodenomesproprios.com.br/rafaella/
Rahyssa,"Variação dos nomes Raísa e Raissa. Pode significar ""calma, relaxada"" ou ""líder"", dependedo da origem.
Apesar de não existirem certezas sobre a origem desse nome, parece que o grego rhaion, que quer dizer ""mais relaxada"", é o étimo mais provável. O nome surgiu em português muito provavelmente por empréstimo do russo iRaisai.","Grega, Árabe",https://www.dicionariodenomesproprios.com.br/rahyssa/
Raiane,"Significa “renascida”, “nascida novamente”, “aquela que veio para brilhar”, “raio de sol” ou “dona da vida”.
Raiane tem a sua origem etimológica incerta, no entanto muitos estudiosos da onomástica – ciência que estuda os nomes próprios – acreditam que derive do hebraico rayyan, que significa literalmente “renascida” ou “nascida novamente”.",Hebraica,https://www.dicionariodenomesproprios.com.br/raiane/
Raika,"Significa ""poderosa"", ""forte"", ""firme""; ""amada"", ""adorada"" ou ""linda"".   
Esse nome tem origem e significado incertos, pode ter surgido como uma forma abreviada de nomes alemães que contêm o termo rîcja, significando ""poderosa"", ""forte"", ""firme"".","Alemã, Persa",https://www.dicionariodenomesproprios.com.br/raika/
Raimunda,"Significa ""conselheira protetora"" ou ""aquela protege com seus conselhos, com sabedoria"".
Raimunda é a variante feminina do nome Raimundo, de origem germânica.",Germânica,https://www.dicionariodenomesproprios.com.br/raimunda/
Raíra,"Significa “Homem”, “Humana”.
Apesar do seu significado sugerir a sua utilização para o gênero masculino este nome é utilizado especialmente para as mulheres pelo fato de sua sonoridade (em decorrência da terminação A) inspirar a sua aplicação entre o gênero feminino.",Indígena,https://www.dicionariodenomesproprios.com.br/raira/
Raísa,"A origem é um tanto incerta, mas tudo indica que o nome vem do grego rhaion, que quer dizer ""mais relaxada"", ou ""muito relaxada"". É provável que seja empréstimo da versão russa desse nome, Raisa.
No entanto, algumas pessoas afirmam que quer dizer ""rosa"" na língua ídiche, e outras ainda que se trata do feminino do nome árabe Rais, que quer dizer ""líder"", ou ""chefe"".",Grega,https://www.dicionariodenomesproprios.com.br/raisa/
Raissa,"Significa “filha ou descendente de Hera”; ""mais relaxada"", ""tranquila""; ""rosa"", ""líder"", ""chefe"".
O nome Raissa pode ser considerado uma variação do russo Raisa, o qual tem o mesmo sentido que Irailda.","Grega, Árabe, Russa",https://www.dicionariodenomesproprios.com.br/raissa/
Raja,"Significa “esperança”, “paraíso”, “rei”, “governante”.
Raja é um nome unissex que apresenta três possibilidades de origem. A partir do árabe, Raja é utilizado predominantemente como nome feminino e significa “esperança”. Na região árabe, ele é mais encontrado na forma de Rajah.","Árabe, Sânscrita, Russa",https://www.dicionariodenomesproprios.com.br/raja/
Ramona,"Significa “protetora” ou “sábia protetora”.
Ramona é a versão feminina de Ramon, uma variante espanhola do nome Raimunda, que se originou a partir do germânico Ragnemundus ou Raginmund.","Inglesa, Germânica",https://www.dicionariodenomesproprios.com.br/ramona/
Rana ,"Significa “objeto atraente” ou ""rainha/rei"". 
Esse nome é unissex, apesar de ser mais empregado ao gênero feminino. Apresenta duas possíveis origens.","Árabe, Sânscrita",https://www.dicionariodenomesproprios.com.br/rana/
Ranilda,Grande guerreira.,Teutônica,https://www.dicionariodenomesproprios.com.br/ranilda/
Ranya,"Significa “conquistadora”, “vencedora”, “aquela que triunfa”, “bem sucedida”; “mulher que tem um olhar amoroso”, “sempre à procura do novo”; “aquela que canta para Deus”, “cantora de Deus”.
O nome Ranya apresenta algumas possibilidades de étimos, dentre as quais árabe e hebraica.","Hebraica, Árabe",https://www.dicionariodenomesproprios.com.br/ranya/
Raria,Epíteto da deusa dos trigais.,Grega,https://www.dicionariodenomesproprios.com.br/raria/
Raruama,Obstáculo.,Indígena,https://www.dicionariodenomesproprios.com.br/raruama/
Raschele,Variante de Rachel.,Italiana,https://www.dicionariodenomesproprios.com.br/raschele/
Rashne,Aquele que julga.,Persa,https://www.dicionariodenomesproprios.com.br/rashne/
Ravena,"Significa “corvo”, “inteligente”, “sábia”.
Segundo estudiosos da onomástica, é o nome de um pássaro, possivelmente de uma palavra do inglês antigo que denomina o corvo.",Inglesa,https://www.dicionariodenomesproprios.com.br/ravena/
